Logger ID;Year;Month;Day;Hour;Minute;Second;Latitude;Longitude;Speed;Searching time;Voltage;Temperature;Altitude;Div up;Div down;No GPS - timeout;No GPS - diving;In range;Diving duration;Raw latitude;Raw Longitude;Decision voltage
CGM11;2016;8;9;7;38;0;72.990900;-75.542450;1.6;7;3.94;;;;;;;;;7259454N;07532547W;
CGM11;2016;8;9;7;43;0;72.989550;-75.539867;1.5;7;3.93;;;;;;;;;7259373N;07532392W;
CGM11;2016;8;9;7;49;0;72.989117;-75.533867;0.6;28;3.92;;;;;;;;;7259347N;07532032W;
CGM11;2016;8;9;7;54;0;72.988383;-75.526517;1.1;5;3.93;;;;;;;;;7259303N;07531591W;
CGM11;2016;8;9;7;59;0;72.986983;-75.525083;0.2;5;3.93;;;;;;;;;7259219N;07531505W;
CGM11;2016;8;9;8;4;0;72.985817;-75.523833;1.2;6;3.93;;;;;;;;;7259149N;07531430W;
CGM11;2016;8;9;8;9;0;72.984350;-75.522467;1.0;6;3.93;;;;;;;;;7259061N;07531348W;
CGM11;2016;8;9;8;14;0;72.983233;-75.519867;1.9;6;3.93;;;;;;;;;7258994N;07531192W;
CGM11;2016;8;9;8;19;0;72.981850;-75.518400;0.4;6;3.93;;;;;;;;;7258911N;07531104W;
CGM11;2016;8;9;8;29;0;72.979167;-75.508650;1.5;6;3.93;;;;;;;;;7258750N;07530519W;
CGM11;2016;8;9;8;34;0;72.977983;-75.507583;1.2;6;3.93;;;;;;;;;7258679N;07530455W;
CGM11;2016;8;9;8;39;0;72.976817;-75.506233;1.2;6;3.93;;;;;;;;;7258609N;07530374W;
CGM11;2016;8;9;8;44;0;72.975667;-75.504717;0.8;6;3.93;;;;;;;;;7258540N;07530283W;
CGM11;2016;8;9;8;49;0;72.974450;-75.502883;1.3;6;3.93;;;;;;;;;7258467N;07530173W;
CGM11;2016;8;9;8;54;0;72.973217;-75.501000;1.2;6;3.94;;;;;;;;;7258393N;07530060W;
CGM11;2016;8;9;8;59;0;72.972117;-75.499950;1.5;6;3.93;;;;;;;;;7258327N;07529997W;
CGM11;2016;8;9;9;5;0;72.970900;-75.498717;1.1;6;3.93;;;;;;;;;7258254N;07529923W;
CGM11;2016;8;9;9;10;0;72.969950;-75.498283;1.0;6;3.93;;;;;;;;;7258197N;07529897W;
CGM11;2016;8;9;9;15;0;72.968917;-75.497317;0.6;6;3.93;;;;;;;;;7258135N;07529839W;
CGM11;2016;8;9;9;20;0;72.967983;-75.496633;1.3;6;3.93;;;;;;;;;7258079N;07529798W;
CGM11;2016;8;9;9;25;0;72.967017;-75.495733;1.4;6;3.94;;;;;;;;;7258021N;07529744W;
CGM11;2016;8;9;9;30;0;72.966067;-75.495400;1.1;6;3.93;;;;;;;;;7257964N;07529724W;
CGM11;2016;8;9;9;35;0;72.965133;-75.494633;1.2;6;3.93;;;;;;;;;7257908N;07529678W;
CGM11;2016;8;9;9;40;0;72.964200;-75.493767;1.7;6;3.93;;;;;;;;;7257852N;07529626W;
CGM11;2016;8;9;9;45;0;72.963450;-75.494083;0.8;6;3.93;;;;;;;;;7257807N;07529645W;
CGM11;2016;8;9;9;50;0;72.962683;-75.493800;1.1;6;3.93;;;;;;;;;7257761N;07529628W;
CGM11;2016;8;9;9;55;0;72.962250;-75.493417;1.2;6;3.93;;;;;;;;;7257735N;07529605W;
CGM11;2016;8;9;10;0;0;72.961367;-75.492600;0.5;6;3.93;;;;;;;;;7257682N;07529556W;
CGM11;2016;8;9;10;5;0;72.960650;-75.492150;1.4;6;3.93;;;;;;;;;7257639N;07529529W;
CGM11;2016;8;9;10;10;0;72.959850;-75.492250;0.2;20;3.92;;;;;;;;;7257591N;07529535W;
CGM11;2016;8;9;10;15;0;72.958933;-75.492833;1.6;6;3.93;;;;;;;;;7257536N;07529570W;
CGM11;2016;8;9;10;20;0;72.957650;-75.494217;0.2;6;3.93;;;;;;;;;7257459N;07529653W;
CGM11;2016;8;9;10;25;0;72.949400;-75.609600;36.;5;3.93;;;;;;;;;7256964N;07536576W;
CGM11;2016;8;9;10;30;0;72.948183;-75.770317;37.;6;3.93;;;;;;;;;7256891N;07546219W;
CGM11;2016;8;9;10;36;0;72.952317;-75.938133;33.;6;3.93;;;;;;;;;7257139N;07556288W;
CGM11;2016;8;9;11;16;0;72.942950;-76.095233;0.3;32;3.92;;;;;;;;;7256577N;07605714W;
CGM11;2016;8;9;11;21;0;72.942683;-76.095150;2.4;16;3.92;;;;;;;;;7256561N;07605709W;
CGM11;2016;8;9;12;0;0;72.942917;-76.094850;0.2;22;3.92;;;;;;;;;7256575N;07605691W;
CGM11;2016;8;9;12;5;0;72.942900;-76.094867;0.5;10;3.92;;;;;;;;;7256574N;07605692W;
CGM11;2016;8;9;13;12;0;72.942500;-76.095033;0.4;8;3.91;;;;;;;;;7256550N;07605702W;
CGM11;2016;8;9;13;50;0;72.942617;-76.095233;0.5;12;3.91;;;;;;;;;7256557N;07605714W;
CGM11;2016;8;9;17;6;0;72.943000;-76.094900;0.9;39;3.89;;;;;;;;;7256580N;07605694W;
CGM11;2016;8;9;17;39;0;72.943100;-76.095167;0.5;10;3.89;;;;;;;;;7256586N;07605710W;
CGM11;2016;8;9;18;30;0;72.943817;-76.093733;1.7;30;3.88;;;;;;;;;7256629N;07605624W;
CGM11;2016;8;9;18;53;0;72.942950;-76.094917;0.1;38;3.89;;;;;;;;;7256577N;07605695W;
CGM11;2016;8;9;19;4;0;72.943083;-76.094700;0.0;8;3.89;;;;;;;;;7256585N;07605682W;
CGM11;2016;8;9;19;42;0;72.940283;-76.093317;0.3;7;3.89;;;;;;;;;7256417N;07605599W;
CGM11;2016;8;9;19;48;0;72.941900;-76.093717;2.3;9;3.88;;;;;;;;;7256514N;07605623W;
CGM11;2016;8;9;21;18;0;72.942933;-76.095117;2.6;8;3.88;;;;;;;;;7256576N;07605707W;
CGM11;2016;8;9;21;23;0;72.942983;-76.095167;0.8;19;3.88;;;;;;;;;7256579N;07605710W;
CGM11;2016;8;9;21;34;0;72.943200;-76.094867;0.6;12;3.88;;;;;;;;;7256592N;07605692W;
CGM11;2016;8;9;21;39;0;72.943017;-76.095233;0.4;12;3.88;;;;;;;;;7256581N;07605714W;
CGM11;2016;8;9;21;45;0;72.942917;-76.095033;0.3;10;3.88;;;;;;;;;7256575N;07605702W;
CGM11;2016;8;9;21;51;0;72.942750;-76.095083;0.4;7;3.88;;;;;;;;;7256565N;07605705W;
CGM11;2016;8;9;22;7;0;72.942833;-76.095017;0.5;33;3.87;;;;;;;;;7256570N;07605701W;
CGM11;2016;8;9;22;18;0;72.942583;-76.094617;0.1;13;3.88;;;;;;;;;7256555N;07605677W;
CGM11;2016;8;9;22;30;0;72.942783;-76.095050;0.2;22;3.87;;;;;;;;;7256567N;07605703W;
CGM11;2016;8;10;0;10;0;72.942900;-76.094933;0.3;9;3.87;;;;;;;;;7256574N;07605696W;
CGM11;2016;8;10;0;38;0;72.943267;-76.095150;0.2;8;3.87;;;;;;;;;7256596N;07605709W;
CGM11;2016;8;10;0;43;0;72.943300;-76.095150;3.8;9;3.87;;;;;;;;;7256598N;07605709W;
CGM11;2016;8;10;1;11;0;72.943583;-76.095683;0.4;21;3.86;;;;;;;;;7256615N;07605741W;
CGM11;2016;8;10;1;16;0;72.942750;-76.095067;0.6;43;3.86;;;;;;;;;7256565N;07605704W;
CGM11;2016;8;10;1;22;0;72.943117;-76.095383;0.5;8;3.87;;;;;;;;;7256587N;07605723W;
CGM11;2016;8;10;1;32;0;72.942983;-76.095133;0.5;6;3.87;;;;;;;;;7256579N;07605708W;
CGM11;2016;8;10;1;37;0;72.942567;-76.095450;0.9;8;3.87;;;;;;;;;7256554N;07605727W;
CGM11;2016;8;10;1;43;0;72.942667;-76.095383;1.7;12;3.86;;;;;;;;;7256560N;07605723W;
CGM11;2016;8;10;1;48;0;72.942633;-76.095200;2.5;11;3.86;;;;;;;;;7256558N;07605712W;
CGM11;2016;8;10;1;53;0;72.941383;-76.094017;1.7;14;3.86;;;;;;;;;7256483N;07605641W;
CGM11;2016;8;10;1;59;0;72.941850;-76.094817;1.9;18;3.86;;;;;;;;;7256511N;07605689W;
CGM11;2016;8;10;2;9;0;72.942550;-76.094900;0.5;16;3.86;;;;;;;;;7256553N;07605694W;
CGM11;2016;8;10;2;16;0;72.942183;-76.094900;0.7;15;3.86;;;;;;;;;7256531N;07605694W;
CGM11;2016;8;10;2;21;0;72.942683;-76.095067;0.8;12;3.86;;;;;;;;;7256561N;07605704W;
CGM11;2016;8;10;2;26;0;72.942733;-76.094933;0.4;14;3.86;;;;;;;;;7256564N;07605696W;
CGM11;2016;8;10;2;31;0;72.942000;-76.094633;0.2;40;3.85;;;;;;;;;7256520N;07605678W;
CGM11;2016;8;10;2;51;0;72.942967;-76.094950;0.4;14;3.85;;;;;;;;;7256578N;07605697W;
CGM11;2016;8;10;3;13;0;72.943383;-76.095317;1.0;13;3.85;;;;;;;;;7256603N;07605719W;
CGM11;2016;8;10;3;19;37;;;;;;;;;;1;;;;;;
CGM11;2016;8;10;3;25;0;72.942750;-76.094650;0.0;30;3.84;;;;;;;;;7256565N;07605679W;
CGM11;2016;8;10;3;30;0;72.942900;-76.094783;0.3;30;3.84;;;;;;;;;7256574N;07605687W;
CGM11;2016;8;10;3;36;0;72.943400;-76.096283;32.;11;3.84;;;;;;;;;7256604N;07605777W;
CGM11;2016;8;10;3;42;0;72.947450;-76.070317;0.5;7;3.84;;;;;;;;;7256847N;07604219W;
CGM11;2016;8;10;3;47;0;72.956583;-76.015583;41.;6;3.85;;;;;;;;;7257395N;07600935W;
CGM11;2016;8;10;3;52;0;72.983817;-75.867950;41.;4;3.84;;;;;;;;;7259029N;07552077W;
CGM11;2016;8;10;3;57;0;73.016400;-75.733900;38.;5;3.85;;;;;;;;;7300984N;07544034W;
CGM11;2016;8;10;4;2;0;73.045817;-75.586567;42.;7;3.84;;;;;;;;;7302749N;07535194W;
CGM11;2016;8;10;4;7;0;73.077250;-75.454867;37.;4;3.84;;;;;;;;;7304635N;07527292W;
CGM11;2016;8;10;4;12;0;73.113700;-75.396967;0.6;4;3.84;;;;;;;;;7306822N;07523818W;
CGM11;2016;8;10;4;17;0;73.114033;-75.395817;0.0;5;3.84;;;;;;;;;7306842N;07523749W;
CGM11;2016;8;10;4;22;0;73.114317;-75.394417;0.1;22;3.83;;;;;;;;;7306859N;07523665W;
CGM11;2016;8;10;4;27;0;73.114633;-75.392100;1.3;10;3.84;;;;;;;;;7306878N;07523526W;
CGM11;2016;8;10;4;32;0;73.115000;-75.390150;0.5;10;3.83;;;;;;;;;7306900N;07523409W;
CGM11;2016;8;10;4;37;0;73.123717;-75.344667;39.;9;3.84;;;;;;;;;7307423N;07520680W;
CGM11;2016;8;10;4;42;0;73.154333;-75.193083;36.;9;3.83;;;;;;;;;7309260N;07511585W;
CGM11;2016;8;10;4;48;0;73.188883;-75.069117;34.;10;3.84;;;;;;;;;7311333N;07504147W;
CGM11;2016;8;10;4;53;0;73.195283;-75.031117;0.5;9;3.84;;;;;;;;;7311717N;07501867W;
CGM11;2016;8;10;4;58;0;73.194300;-75.029400;0.3;9;3.83;;;;;;;;;7311658N;07501764W;
CGM11;2016;8;10;5;3;0;73.193583;-75.025000;1.1;46;3.83;;;;;;;;;7311615N;07501500W;
CGM11;2016;8;10;5;14;0;73.191917;-75.015350;0.2;7;3.83;;;;;;;;;7311515N;07500921W;
CGM11;2016;8;10;5;19;0;73.191000;-75.012917;1.3;10;3.83;;;;;;;;;7311460N;07500775W;
CGM11;2016;8;10;5;34;0;73.189633;-74.991817;1.3;11;3.82;;;;;;;;;7311378N;07459509W;
CGM11;2016;8;10;5;39;0;73.188767;-74.988383;0.3;3;3.82;;;;;;;;;7311326N;07459303W;
CGM11;2016;8;10;5;44;0;73.187817;-74.986250;0.6;4;3.83;;;;;;;;;7311269N;07459175W;
CGM11;2016;8;10;5;49;0;73.187000;-74.983767;1.1;3;3.83;;;;;;;;;7311220N;07459026W;
CGM11;2016;8;10;5;54;0;73.186383;-74.980150;1.4;3;3.84;;;;;;;;;7311183N;07458809W;
CGM11;2016;8;10;5;59;0;73.193350;-74.875400;35.;4;3.83;;;;;;;;;7311601N;07452524W;
CGM11;2016;8;10;6;9;0;73.194017;-74.835750;0.4;7;3.82;;;;;;;;;7311641N;07450145W;
CGM11;2016;8;10;6;20;0;73.190683;-74.828200;0.2;12;3.83;;;;;;;;;7311441N;07449692W;
CGM11;2016;8;10;6;25;0;73.189817;-74.826733;0.3;11;3.83;;;;;;;;;7311389N;07449604W;
CGM11;2016;8;10;6;30;0;73.188800;-74.825733;0.5;26;3.83;;;;;;;;;7311328N;07449544W;
CGM11;2016;8;10;6;35;0;73.187850;-74.823900;0.9;3;3.83;;;;;;;;;7311271N;07449434W;
CGM11;2016;8;10;6;40;0;73.186950;-74.822700;0.9;3;3.83;;;;;;;;;7311217N;07449362W;
CGM11;2016;8;10;6;45;0;73.186117;-74.821533;0.8;3;3.83;;;;;;;;;7311167N;07449292W;
CGM11;2016;8;10;6;50;0;73.185367;-74.819250;3.1;3;3.83;;;;;;;;;7311122N;07449155W;
CGM11;2016;8;10;6;55;0;73.184267;-74.815717;1.5;3;3.83;;;;;;;;;7311056N;07448943W;
CGM11;2016;8;10;7;10;0;73.182083;-74.794483;1.0;3;3.82;;;;;;;;;7310925N;07447669W;
CGM11;2016;8;10;7;15;0;73.181033;-74.792250;2.5;3;3.83;;;;;;;;;7310862N;07447535W;
CGM11;2016;8;10;7;20;0;73.180017;-74.790050;1.9;3;3.83;;;;;;;;;7310801N;07447403W;
CGM11;2016;8;10;7;25;0;73.179150;-74.787783;0.6;3;3.83;;;;;;;;;7310749N;07447267W;
CGM11;2016;8;10;7;30;0;73.178233;-74.785483;0.5;3;3.83;;;;;;;;;7310694N;07447129W;
CGM11;2016;8;10;7;35;0;73.177100;-74.783017;0.9;9;3.83;;;;;;;;;7310626N;07446981W;
CGM11;2016;8;10;7;40;0;73.176167;-74.781017;0.5;9;3.83;;;;;;;;;7310570N;07446861W;
CGM11;2016;8;10;7;45;0;73.175550;-74.779317;0.5;9;3.83;;;;;;;;;7310533N;07446759W;
CGM11;2016;8;10;7;51;0;73.174867;-74.776633;0.8;10;3.83;;;;;;;;;7310492N;07446598W;
CGM11;2016;8;10;7;56;0;73.175000;-74.776033;0.3;9;3.82;;;;;;;;;7310500N;07446562W;
CGM11;2016;8;10;8;1;0;73.172917;-74.776517;2.0;7;3.81;;;;;;;;;7310375N;07446591W;
CGM11;2016;8;10;8;6;0;73.170217;-74.768417;0.9;11;3.82;;;;;;;;;7310213N;07446105W;
CGM11;2016;8;10;8;11;0;73.169350;-74.765883;1.3;7;3.83;;;;;;;;;7310161N;07445953W;
CGM11;2016;8;10;8;16;0;73.168317;-74.763417;1.2;5;3.83;;;;;;;;;7310099N;07445805W;
CGM11;2016;8;10;8;21;0;73.166950;-74.761583;1.1;5;3.83;;;;;;;;;7310017N;07445695W;
CGM11;2016;8;10;8;26;0;73.165550;-74.759217;0.8;5;3.83;;;;;;;;;7309933N;07445553W;
CGM11;2016;8;10;8;41;0;73.160567;-74.764983;1.1;5;3.83;;;;;;;;;7309634N;07445899W;
CGM11;2016;8;10;8;46;0;73.159033;-74.763000;1.9;6;3.83;;;;;;;;;7309542N;07445780W;
CGM11;2016;8;10;8;51;0;73.149433;-74.903050;35.;5;3.83;;;;;;;;;7308966N;07454183W;
CGM11;2016;8;10;8;56;0;73.134817;-75.061483;34.;5;3.83;;;;;;;;;7308089N;07503689W;
CGM11;2016;8;10;9;1;0;73.121200;-75.219267;34.;5;3.83;;;;;;;;;7307272N;07513156W;
CGM11;2016;8;10;9;6;0;73.108967;-75.375650;33.;5;3.83;;;;;;;;;7306538N;07522539W;
CGM11;2016;8;10;9;11;0;73.104550;-75.420750;0.5;6;3.83;;;;;;;;;7306273N;07525245W;
CGM11;2016;8;10;9;16;0;73.104600;-75.420767;0.1;5;3.83;;;;;;;;;7306276N;07525246W;
CGM11;2016;8;10;9;21;0;73.104700;-75.420583;0.3;6;3.83;;;;;;;;;7306282N;07525235W;
CGM11;2016;8;10;9;26;0;73.105667;-75.422133;0.3;5;3.83;;;;;;;;;7306340N;07525328W;
CGM11;2016;8;10;9;32;0;73.105683;-75.423700;0.5;5;3.83;;;;;;;;;7306341N;07525422W;
CGM11;2016;8;10;9;37;0;73.104717;-75.426283;0.9;4;3.82;;;;;;;;;7306283N;07525577W;
CGM11;2016;8;10;9;42;0;73.098450;-75.449750;34.;5;3.83;;;;;;;;;7305907N;07526985W;
CGM11;2016;8;10;9;47;0;73.075867;-75.611017;39.;5;3.83;;;;;;;;;7304552N;07536661W;
CGM11;2016;8;10;9;52;0;73.044300;-75.763617;36.;5;3.83;;;;;;;;;7302658N;07545817W;
CGM11;2016;8;10;9;57;0;73.005050;-75.884450;36.;8;3.83;;;;;;;;;7300303N;07553067W;
CGM11;2016;8;10;10;2;0;72.972833;-76.007817;31.;15;3.83;;;;;;;;;7258370N;07600469W;
CGM11;2016;8;10;10;48;0;72.942867;-76.094917;0.1;49;3.82;;;;;;;;;7256572N;07605695W;
CGM11;2016;8;10;11;26;0;72.943300;-76.094017;1.6;15;3.82;;;;;;;;;7256598N;07605641W;
CGM11;2016;8;10;12;22;0;72.943000;-76.094867;0.3;36;3.81;;;;;;;;;7256580N;07605692W;
CGM11;2016;8;10;12;55;0;72.942883;-76.094450;2.8;3;3.81;;;;;;;;;7256573N;07605667W;
CGM11;2016;8;10;13;23;0;72.943000;-76.094867;0.3;5;3.81;;;;;;;;;7256580N;07605692W;
CGM11;2016;8;10;13;40;0;72.943033;-76.094967;1.0;7;3.81;;;;;;;;;7256582N;07605698W;
CGM11;2016;8;10;13;45;0;72.942917;-76.094967;0.5;7;3.81;;;;;;;;;7256575N;07605698W;
CGM11;2016;8;10;14;28;0;72.942950;-76.094967;2.5;7;3.81;;;;;;;;;7256577N;07605698W;
CGM11;2016;8;10;15;36;0;72.942783;-76.094967;0.0;35;3.8;;;;;;;;;7256567N;07605698W;
CGM11;2016;8;10;17;12;0;72.943050;-76.094733;2.1;16;3.8;;;;;;;;;7256583N;07605684W;
CGM11;2016;8;10;17;56;0;72.942783;-76.094933;0.5;22;3.8;;;;;;;;;7256567N;07605696W;
CGM11;2016;8;10;18;14;0;72.942933;-76.094933;0.3;25;3.8;;;;;;;;;7256576N;07605696W;
CGM11;2016;8;10;18;42;0;72.942800;-76.095117;1.9;4;3.8;;;;;;;;;7256568N;07605707W;
CGM11;2016;8;10;18;47;0;72.943967;-76.094717;3.1;3;3.8;;;;;;;;;7256638N;07605683W;
CGM11;2016;8;10;18;52;0;72.942850;-76.094933;0.5;4;3.8;;;;;;;;;7256571N;07605696W;
CGM11;2016;8;10;18;57;0;72.942600;-76.094700;1.3;3;3.8;;;;;;;;;7256556N;07605682W;
CGM11;2016;8;10;19;2;0;72.943317;-76.095100;0.5;4;3.8;;;;;;;;;7256599N;07605706W;
CGM11;2016;8;10;19;7;0;72.943100;-76.094983;1.2;4;3.8;;;;;;;;;7256586N;07605699W;
CGM11;2016;8;10;19;29;0;72.942700;-76.094767;0.3;7;3.8;;;;;;;;;7256562N;07605686W;
CGM11;2016;8;10;19;58;0;72.942767;-76.095450;2.6;15;3.79;;;;;;;;;7256566N;07605727W;
CGM11;2016;8;10;20;4;0;72.942667;-76.095383;0.3;19;3.79;;;;;;;;;7256560N;07605723W;
CGM11;2016;8;10;20;15;0;72.942917;-76.094867;0.4;38;3.79;;;;;;;;;7256575N;07605692W;
